id,crime_id,article_id,article_code,requirement_type,text,normalized_text
actreq_crime_230_title_action_vi_pham_quy_dinh_ve_boi_thuong_ho_tro_tai_dinh_cu_khi_nha_nuoc_thu_hoi_dat,crime_230,article_230,230,title_action,"vi phạm quy định về bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất",vi pham quy dinh ve boi thuong ho tro tai dinh cu khi nha nuoc thu hoi dat
actreq_crime_231_title_action_co_y_lam_trai_quy_dinh_ve_phan_phoi_tien_hang_cuu_tro,crime_231,article_231,231,title_action,"cố ý làm trái quy định về phân phối tiền, hàng cứu trợ",co y lam trai quy dinh ve phan phoi tien hang cuu tro
actreq_crime_232_title_action_vi_pham_quy_dinh_ve_khai_thac_bao_ve_rung_va_lam_san,crime_232,article_232,232,title_action,"vi phạm quy định về khai thác, bảo vệ rừng và lâm sản",vi pham quy dinh ve khai thac bao ve rung va lam san
actreq_crime_233_title_action_vi_pham_quy_dinh_ve_quan_ly_rung,crime_233,article_233,233,title_action,vi phạm quy định về quản lý rừng,vi pham quy dinh ve quan ly rung
actreq_crime_234_title_action_vi_pham_quy_dinh_ve_bao_ve_dong_vat_hoang_da,crime_234,article_234,234,title_action,vi phạm quy định về bảo vệ động vật hoang dã,vi pham quy dinh ve bao ve dong vat hoang da
actreq_crime_235_title_action_gay_o_nhiem_moi_truong,crime_235,article_235,235,title_action,gây ô nhiễm môi trường,gay o nhiem moi truong
actreq_crime_236_title_action_vi_pham_quy_dinh_ve_quan_ly_chat_thai_nguy_hai,crime_236,article_236,236,title_action,vi phạm quy định về quản lý chất thải nguy hại,vi pham quy dinh ve quan ly chat thai nguy hai
actreq_crime_237_title_action_vi_pham_quy_dinh_ve_phong_ngua_ung_pho_khac_phuc_su_co_moi_truong,crime_237,article_237,237,title_action,"vi phạm quy định về phòng ngừa, ứng phó, khắc phục sự cố môi trường",vi pham quy dinh ve phong ngua ung pho khac phuc su co moi truong
actreq_crime_238_title_action_vi_pham_quy_dinh_ve_bao_ve_an_toan_cong_trinh_thuy_loi_de_dieu_va_phong_chong_thien_tai_vi_pham_q,crime_238,article_238,238,title_action,"vi phạm quy định về bảo vệ an toàn công trình thủy lợi, đê điều và phòng, chống thiên tai; vi phạm quy định về bảo vệ bờ, bãi sông",vi pham quy dinh ve bao ve an toan cong trinh thuy loi de dieu va phong chong thien tai vi pham quy dinh ve bao ve bo bai song
actreq_crime_239_title_action_dua_chat_thai_vao_lanh_tho_viet_nam,crime_239,article_239,239,title_action,đưa chất thải vào lãnh thổ Việt Nam,dua chat thai vao lanh tho viet nam
actreq_crime_240_title_action_lam_lay_lan_dich_benh_truyen_nhiem_nguy_hiem_cho_nguoi,crime_240,article_240,240,title_action,làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người,lam lay lan dich benh truyen nhiem nguy hiem cho nguoi
actreq_crime_241_title_action_lam_lay_lan_dich_benh_nguy_hiem_cho_dong_vat_thuc_vat,crime_241,article_241,241,title_action,"làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật",lam lay lan dich benh nguy hiem cho dong vat thuc vat
actreq_crime_242_title_action_huy_hoai_nguon_loi_thuy_san,crime_242,article_242,242,title_action,hủy hoại nguồn lợi thủy sản,huy hoai nguon loi thuy san
actreq_crime_243_title_action_huy_hoai_rung,crime_243,article_243,243,title_action,hủy hoại rừng,huy hoai rung
actreq_crime_244_title_action_vi_pham_quy_dinh_ve_bao_ve_dong_vat_nguy_cap_quy_hiem,crime_244,article_244,244,title_action,"vi phạm quy định về bảo vệ động vật nguy cấp, quý, hiếm",vi pham quy dinh ve bao ve dong vat nguy cap quy hiem
actreq_crime_245_title_action_vi_pham_quy_dinh_ve_quan_ly_khu_bao_ton_thien_nhien,crime_245,article_245,245,title_action,vi phạm quy định về quản lý khu bảo tồn thiên nhiên,vi pham quy dinh ve quan ly khu bao ton thien nhien
actreq_crime_246_title_action_nhap_khau_phat_tan_cac_loai_ngoai_lai_xam_hai,crime_246,article_246,246,title_action,"nhập khẩu, phát tán các loài ngoại lai xâm hại",nhap khau phat tan cac loai ngoai lai xam hai
actreq_crime_247_title_action_trong_cay_thuoc_phien_cay_coca_cay_can_sa_hoac_cac_loai_cay_khac_co_chua_chat_ma_tuy,crime_247,article_247,247,title_action,"trồng cây thuốc phiện, cây côca, cây cần sa hoặc các loại cây khác có chứa chất ma túy",trong cay thuoc phien cay coca cay can sa hoac cac loai cay khac co chua chat ma tuy
actreq_crime_248_title_action_san_xuat_trai_phep_chat_ma_tuy,crime_248,article_248,248,title_action,sản xuất trái phép chất ma túy,san xuat trai phep chat ma tuy
actreq_crime_249_title_action_tang_tru_trai_phep_chat_ma_tuy,crime_249,article_249,249,title_action,tàng trữ trái phép chất ma túy,tang tru trai phep chat ma tuy
actreq_crime_250_title_action_van_chuyen_trai_phep_chat_ma_tuy,crime_250,article_250,250,title_action,vận chuyển trái phép chất ma túy,van chuyen trai phep chat ma tuy
actreq_crime_251_title_action_mua_ban_trai_phep_chat_ma_tuy,crime_251,article_251,251,title_action,mua bán trái phép chất ma túy,mua ban trai phep chat ma tuy
actreq_crime_252_title_action_chiem_doat_chat_ma_tuy,crime_252,article_252,252,title_action,chiếm đoạt chất ma túy,chiem doat chat ma tuy
actreq_crime_253_title_action_tang_tru_van_chuyen_mua_ban_hoac_chiem_doat_tien_chat_dung_vao_viec_san_xuat_trai_phep_chat_ma_tu,crime_253,article_253,253,title_action,"tàng trữ, vận chuyển, mua bán hoặc chiếm đoạt tiền chất dùng vào việc sản xuất trái phép chất ma túy",tang tru van chuyen mua ban hoac chiem doat tien chat dung vao viec san xuat trai phep chat ma tuy
actreq_crime_254_title_action_san_xuat_tang_tru_van_chuyen_hoac_mua_ban_phuong_tien_dung_cu_dung_vao_viec_san_xuat_hoac_su_dung,crime_254,article_254,254,title_action,"sản xuất, tàng trữ, vận chuyển hoặc mua bán phương tiện, dụng cụ dùng vào việc sản xuất hoặc sử dụng trái phép chất ma túy",san xuat tang tru van chuyen hoac mua ban phuong tien dung cu dung vao viec san xuat hoac su dung trai phep chat ma tuy
actreq_crime_255_title_action_to_chuc_su_dung_trai_phep_chat_ma_tuy,crime_255,article_255,255,title_action,tổ chức sử dụng trái phép chất ma túy,to chuc su dung trai phep chat ma tuy
actreq_crime_256_title_action_chua_chap_viec_su_dung_trai_phep_chat_ma_tuy,crime_256,article_256,256,title_action,chứa chấp việc sử dụng trái phép chất ma túy,chua chap viec su dung trai phep chat ma tuy
actreq_crime_256a_title_action_su_dung_trai_phep_chat_ma_tuy,crime_256a,article_256a,256a,title_action,sử dụng trái phép chất ma túy,su dung trai phep chat ma tuy
actreq_crime_257_title_action_cuong_buc_nguoi_khac_su_dung_trai_phep_chat_ma_tuy,crime_257,article_257,257,title_action,cưỡng bức người khác sử dụng trái phép chất ma túy,cuong buc nguoi khac su dung trai phep chat ma tuy
actreq_crime_258_title_action_loi_keo_nguoi_khac_su_dung_trai_phep_chat_ma_tuy,crime_258,article_258,258,title_action,lôi kéo người khác sử dụng trái phép chất ma túy,loi keo nguoi khac su dung trai phep chat ma tuy
actreq_crime_259_title_action_vi_pham_quy_dinh_ve_quan_ly_chat_ma_tuy_tien_chat_thuoc_gay_nghien_thuoc_huong_than,crime_259,article_259,259,title_action,"vi phạm quy định về quản lý chất ma túy, tiền chất, thuốc gây nghiện, thuốc hướng thần",vi pham quy dinh ve quan ly chat ma tuy tien chat thuoc gay nghien thuoc huong than
actreq_crime_260_title_action_vi_pham_quy_dinh_ve_tham_gia_giao_thong_duong_bo,crime_260,article_260,260,title_action,vi phạm quy định về tham gia giao thông đường bộ,vi pham quy dinh ve tham gia giao thong duong bo
actreq_crime_261_title_action_can_tro_giao_thong_duong_bo,crime_261,article_261,261,title_action,cản trở giao thông đường bộ,can tro giao thong duong bo
actreq_crime_262_title_action_dua_vao_su_dung_phuong_tien_giao_thong_co_gioi_duong_bo_xe_may_chuyen_dung_khong_bao_dam_an_toan,crime_262,article_262,262,title_action,"đưa vào sử dụng phương tiện giao thông cơ giới đường bộ, xe máy chuyên dùng không bảo đảm an toàn",dua vao su dung phuong tien giao thong co gioi duong bo xe may chuyen dung khong bao dam an toan
actreq_crime_263_title_action_dieu_dong_nguoi_khong_du_dieu_kien_dieu_khien_phuong_tien_tham_gia_giao_thong_duong_bo,crime_263,article_263,263,title_action,điều động người không đủ điều kiện điều khiển phương tiện tham gia giao thông đường bộ,dieu dong nguoi khong du dieu kien dieu khien phuong tien tham gia giao thong duong bo
actreq_crime_264_title_action_giao_cho_nguoi_khong_du_dieu_kien_dieu_khien_phuong_tien_tham_gia_giao_thong_duong_bo,crime_264,article_264,264,title_action,giao cho người không đủ điều kiện điều khiển phương tiện tham gia giao thông đường bộ,giao cho nguoi khong du dieu kien dieu khien phuong tien tham gia giao thong duong bo
actreq_crime_265_title_action_to_chuc_dua_xe_trai_phep,crime_265,article_265,265,title_action,tổ chức đua xe trái phép,to chuc dua xe trai phep
actreq_crime_266_title_action_dua_xe_trai_phep,crime_266,article_266,266,title_action,đua xe trái phép,dua xe trai phep
actreq_crime_267_title_action_vi_pham_quy_dinh_ve_dieu_khien_phuong_tien_giao_thong_duong_sat,crime_267,article_267,267,title_action,vi phạm quy định về điều khiển phương tiện giao thông đường sắt,vi pham quy dinh ve dieu khien phuong tien giao thong duong sat
actreq_crime_268_title_action_can_tro_giao_thong_duong_sat,crime_268,article_268,268,title_action,cản trở giao thông đường sắt,can tro giao thong duong sat
actreq_crime_269_title_action_dua_vao_su_dung_phuong_tien_thiet_bi_giao_thong_duong_sat_khong_bao_dam_an_toan,crime_269,article_269,269,title_action,"đưa vào sử dụng phương tiện, thiết bị giao thông đường sắt không bảo đảm an toàn",dua vao su dung phuong tien thiet bi giao thong duong sat khong bao dam an toan
actreq_crime_270_title_action_dieu_dong_nguoi_khong_du_dieu_kien_dieu_khien_phuong_tien_giao_thong_duong_sat,crime_270,article_270,270,title_action,điều động người không đủ điều kiện điều khiển phương tiện giao thông đường sắt,dieu dong nguoi khong du dieu kien dieu khien phuong tien giao thong duong sat
actreq_crime_271_title_action_giao_cho_nguoi_khong_du_dieu_kien_dieu_khien_phuong_tien_giao_thong_duong_sat,crime_271,article_271,271,title_action,giao cho người không đủ điều kiện điều khiển phương tiện giao thông đường sắt,giao cho nguoi khong du dieu kien dieu khien phuong tien giao thong duong sat
actreq_crime_272_title_action_vi_pham_quy_dinh_ve_dieu_khien_phuong_tien_giao_thong_duong_thuy,crime_272,article_272,272,title_action,vi phạm quy định về điều khiển phương tiện giao thông đường thủy,vi pham quy dinh ve dieu khien phuong tien giao thong duong thuy
actreq_crime_273_title_action_can_tro_giao_thong_duong_thuy,crime_273,article_273,273,title_action,cản trở giao thông đường thủy,can tro giao thong duong thuy
actreq_crime_274_title_action_dua_vao_su_dung_phuong_tien_giao_thong_duong_thuy_khong_bao_dam_an_toan,crime_274,article_274,274,title_action,đưa vào sử dụng phương tiện giao thông đường thủy không bảo đảm an toàn,dua vao su dung phuong tien giao thong duong thuy khong bao dam an toan
actreq_crime_275_title_action_dieu_dong_nguoi_khong_du_dieu_kien_dieu_khien_phuong_tien_giao_thong_duong_thuy,crime_275,article_275,275,title_action,điều động người không đủ điều kiện điều khiển phương tiện giao thông đường thủy,dieu dong nguoi khong du dieu kien dieu khien phuong tien giao thong duong thuy
actreq_crime_276_title_action_giao_cho_nguoi_khong_du_dieu_kien_dieu_khien_phuong_tien_giao_thong_duong_thuy,crime_276,article_276,276,title_action,giao cho người không đủ điều kiện điều khiển phương tiện giao thông đường thủy,giao cho nguoi khong du dieu kien dieu khien phuong tien giao thong duong thuy
actreq_crime_277_title_action_vi_pham_quy_dinh_ve_dieu_khien_tau_bay,crime_277,article_277,277,title_action,vi phạm quy định về điều khiển tàu bay,vi pham quy dinh ve dieu khien tau bay
actreq_crime_278_title_action_can_tro_giao_thong_duong_khong,crime_278,article_278,278,title_action,cản trở giao thông đường không,can tro giao thong duong khong
actreq_crime_279_title_action_dua_vao_su_dung_tau_bay_thiet_bi_bao_dam_hoat_dong_bay_khong_bao_dam_an_toan,crime_279,article_279,279,title_action,"đưa vào sử dụng tàu bay, thiết bị bảo đảm hoạt động bay không bảo đảm an toàn",dua vao su dung tau bay thiet bi bao dam hoat dong bay khong bao dam an toan
actreq_crime_280_title_action_dieu_dong_hoac_giao_cho_nguoi_khong_du_dieu_kien_dieu_khien_tau_bay,crime_280,article_280,280,title_action,điều động hoặc giao cho người không đủ điều kiện điều khiển tàu bay,dieu dong hoac giao cho nguoi khong du dieu kien dieu khien tau bay
actreq_crime_281_title_action_vi_pham_quy_dinh_ve_duy_tu_sua_chua_quan_ly_cong_trinh_giao_thong,crime_281,article_281,281,title_action,"vi phạm quy định về duy tu, sửa chữa, quản lý công trình giao thông",vi pham quy dinh ve duy tu sua chua quan ly cong trinh giao thong
actreq_crime_282_title_action_chiem_doat_tau_bay_tau_thuy,crime_282,article_282,282,title_action,"chiếm đoạt tàu bay, tàu thủy",chiem doat tau bay tau thuy
actreq_crime_283_title_action_dieu_khien_tau_bay_vi_pham_quy_dinh_ve_hang_khong_cua_nuoc,crime_283,article_283,283,title_action,điều khiển tàu bay vi phạm quy định về hàng không của nước,dieu khien tau bay vi pham quy dinh ve hang khong cua nuoc
actreq_crime_284_title_action_dieu_khien_phuong_tien_hang_hai_vi_pham_quy_dinh_ve_hang_hai_cua_nuoc_cong_hoa_xa_hoi_chu_nghia_v,crime_284,article_284,284,title_action,điều khiển phương tiện hàng hải vi phạm quy định về hàng hải của nước Cộng hòa xã hội chủ nghĩa Việt Nam,dieu khien phuong tien hang hai vi pham quy dinh ve hang hai cua nuoc cong hoa xa hoi chu nghia viet nam
actreq_crime_285_title_action_san_xuat_mua_ban_trao_doi_hoac_tang_cho_cong_cu_thiet_bi_phan_mem_de_su_dung_vao_muc_dich_trai_ph,crime_285,article_285,285,title_action,"sản xuất, mua bán, trao đổi hoặc tặng cho công cụ, thiết bị, phần mềm để sử dụng vào mục đích trái pháp luật",san xuat mua ban trao doi hoac tang cho cong cu thiet bi phan mem de su dung vao muc dich trai phap luat
actreq_crime_286_title_action_phat_tan_chuong_trinh_tin_hoc_gay_hai_cho_hoat_dong_cua_mang_may_tinh_mang_vien_thong_phuong_tien,crime_286,article_286,286,title_action,"phát tán chương trình tin học gây hại cho hoạt động của mạng máy tính, mạng viễn thông, phương tiện điện tử",phat tan chuong trinh tin hoc gay hai cho hoat dong cua mang may tinh mang vien thong phuong tien dien tu
actreq_crime_287_title_action_can_tro_hoac_gay_roi_loan_hoat_dong_cua_mang_may_tinh_mang_vien_thong_phuong_tien_dien_tu,crime_287,article_287,287,title_action,"cản trở hoặc gây rối loạn hoạt động của mạng máy tính, mạng viễn thông, phương tiện điện tử",can tro hoac gay roi loan hoat dong cua mang may tinh mang vien thong phuong tien dien tu
actreq_crime_288_title_action_dua_hoac_su_dung_trai_phep_thong_tin_mang_may_tinh_mang_vien_thong,crime_288,article_288,288,title_action,"đưa hoặc sử dụng trái phép thông tin mạng máy tính, mạng viễn thông",dua hoac su dung trai phep thong tin mang may tinh mang vien thong
actreq_crime_289_title_action_xam_nhap_trai_phep_vao_mang_may_tinh_mang_vien_thong_hoac_phuong_tien_dien_tu_cua_nguoi_khac,crime_289,article_289,289,title_action,"xâm nhập trái phép vào mạng máy tính, mạng viễn thông hoặc phương tiện điện tử của người khác",xam nhap trai phep vao mang may tinh mang vien thong hoac phuong tien dien tu cua nguoi khac
actreq_crime_290_title_action_su_dung_mang_may_tinh_mang_vien_thong_phuong_tien_dien_tu_thuc_hien_hanh_vi_chiem_doat_tai_san,crime_290,article_290,290,title_action,"sử dụng mạng máy tính, mạng viễn thông, phương tiện điện tử thực hiện hành vi chiếm đoạt tài sản",su dung mang may tinh mang vien thong phuong tien dien tu thuc hien hanh vi chiem doat tai san
actreq_crime_291_title_action_thu_thap_tang_tru_trao_doi_mua_ban_cong_khai_hoa_trai_phep_thong_tin_ve_tai_khoan_ngan_hang,crime_291,article_291,291,title_action,"thu thập, tàng trữ, trao đổi, mua bán, công khai hóa trái phép thông tin về tài khoản ngân hàng",thu thap tang tru trao doi mua ban cong khai hoa trai phep thong tin ve tai khoan ngan hang
actreq_crime_293_title_action_su_dung_trai_phep_tan_so_vo_tuyen_dien_danh_rieng_cho_muc_dich_cap_cuu_an_toan_tim_kiem_cuu_ho_cu,crime_293,article_293,293,title_action,"sử dụng trái phép tần số vô tuyến điện dành riêng cho mục đích cấp cứu, an toàn, tìm kiếm, cứu hộ, cứu nạn, quốc phòng, an ninh",su dung trai phep tan so vo tuyen dien danh rieng cho muc dich cap cuu an toan tim kiem cuu ho cuu nan quoc phong an ninh
actreq_crime_294_title_action_co_y_gay_nhieu_co_hai,crime_294,article_294,294,title_action,cố ý gây nhiễu có hại,co y gay nhieu co hai
actreq_crime_295_title_action_vi_pham_quy_dinh_ve_an_toan_lao_dong_ve_sinh_lao_dong_ve_an_toan_o_noi_dong_nguoi,crime_295,article_295,295,title_action,"vi phạm quy định về an toàn lao động, vệ sinh lao động, về an toàn ở nơi đông người",vi pham quy dinh ve an toan lao dong ve sinh lao dong ve an toan o noi dong nguoi
actreq_crime_296_title_action_vi_pham_quy_dinh_ve_su_dung_nguoi_lao_dong_duoi_16_tuoi,crime_296,article_296,296,title_action,vi phạm quy định về sử dụng người lao động dưới 16 tuổi,vi pham quy dinh ve su dung nguoi lao dong duoi 16 tuoi
actreq_crime_297_title_action_cuong_buc_lao_dong,crime_297,article_297,297,title_action,cưỡng bức lao động,cuong buc lao dong
actreq_crime_298_title_action_vi_pham_quy_dinh_ve_xay_dung_gay_hau_qua_nghiem_trong,crime_298,article_298,298,title_action,vi phạm quy định về xây dựng gây hậu quả nghiêm trọng,vi pham quy dinh ve xay dung gay hau qua nghiem trong
actreq_crime_299_title_action_khung_bo,crime_299,article_299,299,title_action,khủng bố,khung bo
actreq_crime_300_title_action_tai_tro_khung_bo,crime_300,article_300,300,title_action,tài trợ khủng bố,tai tro khung bo
actreq_crime_301_title_action_bat_coc_con_tin,crime_301,article_301,301,title_action,bắt cóc con tin,bat coc con tin
actreq_crime_302_title_action_cuop_bien,crime_302,article_302,302,title_action,cướp biển,cuop bien
actreq_crime_303_title_action_pha_huy_cong_trinh_co_so_phuong_tien_quan_trong_ve_an_ninh_quoc_gia,crime_303,article_303,303,title_action,"phá hủy công trình, cơ sở, phương tiện quan trọng về an ninh quốc gia",pha huy cong trinh co so phuong tien quan trong ve an ninh quoc gia
actreq_crime_304_title_action_che_tao_tang_tru_van_chuyen_su_dung_mua_ban_trai_phep_hoac_chiem_doat_vu_khi_quan_dung_phuong_tie,crime_304,article_304,304,title_action,"chế tạo, tàng trữ, vận chuyển, sử dụng, mua bán trái phép hoặc chiếm đoạt vũ khí quân dụng, phương tiện kỹ thuật quân sự",che tao tang tru van chuyen su dung mua ban trai phep hoac chiem doat vu khi quan dung phuong tien ky thuat quan su
actreq_crime_305_title_action_che_tao_tang_tru_van_chuyen_su_dung_mua_ban_trai_phep_hoac_chiem_doat_vat_lieu_no,crime_305,article_305,305,title_action,"chế tạo, tàng trữ, vận chuyển, sử dụng, mua bán trái phép hoặc chiếm đoạt vật liệu nổ",che tao tang tru van chuyen su dung mua ban trai phep hoac chiem doat vat lieu no
actreq_crime_306_title_action_che_tao_tang_tru_van_chuyen_su_dung_mua_ban_trai_phep_hoac_chiem_doat_sung_san_vu_khi_tho_so_vu_k,crime_306,article_306,306,title_action,"chế tạo, tàng trữ, vận chuyển, sử dụng, mua bán trái phép hoặc chiếm đoạt súng săn, vũ khí thô sơ, vũ khí thể thao hoặc công cụ hỗ trợ",che tao tang tru van chuyen su dung mua ban trai phep hoac chiem doat sung san vu khi tho so vu khi the thao hoac cong cu ho tro
actreq_crime_307_title_action_vi_pham_quy_dinh_ve_quan_ly_vu_khi_vat_lieu_no_cong_cu_ho_tro,crime_307,article_307,307,title_action,"vi phạm quy định về quản lý vũ khí, vật liệu nổ, công cụ hỗ trợ",vi pham quy dinh ve quan ly vu khi vat lieu no cong cu ho tro
actreq_crime_308_title_action_thieu_trach_nhiem_trong_viec_giu_vu_khi_vat_lieu_no_cong_cu_ho_tro_gay_hau_qua_nghiem_trong,crime_308,article_308,308,title_action,"thiếu trách nhiệm trong việc giữ vũ khí, vật liệu nổ, công cụ hỗ trợ gây hậu quả nghiêm trọng",thieu trach nhiem trong viec giu vu khi vat lieu no cong cu ho tro gay hau qua nghiem trong
actreq_crime_309_title_action_san_xuat_tang_tru_van_chuyen_su_dung_phat_tan_mua_ban_trai_phep_hoac_chiem_doat_chat_phong_xa_vat,crime_309,article_309,309,title_action,"sản xuất, tàng trữ, vận chuyển, sử dụng, phát tán, mua bán trái phép hoặc chiếm đoạt chất phóng xạ, vật liệu hạt nhân",san xuat tang tru van chuyen su dung phat tan mua ban trai phep hoac chiem doat chat phong xa vat lieu hat nhan
actreq_crime_310_title_action_vi_pham_quy_dinh_ve_quan_ly_chat_phong_xa_vat_lieu_hat_nhan,crime_310,article_310,310,title_action,"vi phạm quy định về quản lý chất phóng xạ, vật liệu hạt nhân",vi pham quy dinh ve quan ly chat phong xa vat lieu hat nhan
actreq_crime_311_title_action_san_xuat_tang_tru_van_chuyen_su_dung_hoac_mua_ban_trai_phep_chat_chay_chat_doc,crime_311,article_311,311,title_action,"sản xuất, tàng trữ, vận chuyển, sử dụng hoặc mua bán trái phép chất cháy, chất độc",san xuat tang tru van chuyen su dung hoac mua ban trai phep chat chay chat doc
actreq_crime_312_title_action_vi_pham_quy_dinh_ve_quan_ly_chat_chay_chat_doc,crime_312,article_312,312,title_action,"vi phạm quy định về quản lý chất cháy, chất độc",vi pham quy dinh ve quan ly chat chay chat doc
actreq_crime_313_title_action_vi_pham_quy_dinh_ve_phong_chay_chua_chay,crime_313,article_313,313,title_action,"vi phạm quy định về phòng cháy, chữa cháy",vi pham quy dinh ve phong chay chua chay
actreq_crime_314_title_action_vi_pham_quy_dinh_ve_an_toan_van_hanh_cong_trinh_dien_luc,crime_314,article_314,314,title_action,vi phạm quy định về an toàn vận hành công trình điện lực,vi pham quy dinh ve an toan van hanh cong trinh dien luc
actreq_crime_315_title_action_vi_pham_quy_dinh_ve_kham_benh_chua_benh_san_xuat_pha_che_cap_phat_ban_thuoc_hoac_dich_vu_y_te_kha,crime_315,article_315,315,title_action,"vi phạm quy định về khám bệnh, chữa bệnh, sản xuất, pha chế, cấp phát, bán thuốc hoặc dịch vụ y tế khác",vi pham quy dinh ve kham benh chua benh san xuat pha che cap phat ban thuoc hoac dich vu y te khac
actreq_crime_316_title_action_pha_thai_trai_phep,crime_316,article_316,316,title_action,phá thai trái phép,pha thai trai phep
actreq_crime_318_title_action_gay_roi_trat_tu_cong_cong,crime_318,article_318,318,title_action,gây rối trật tự công cộng,gay roi trat tu cong cong
actreq_crime_319_title_action_xam_pham_thi_the_mo_ma_hai_cot,crime_319,article_319,319,title_action,"xâm phạm thi thể, mồ mả, hài cốt",xam pham thi the mo ma hai cot
actreq_crime_320_title_action_hanh_nghe_me_tin_di_doan,crime_320,article_320,320,title_action,"hành nghề mê tín, dị đoan",hanh nghe me tin di doan
actreq_crime_321_title_action_danh_bac,crime_321,article_321,321,title_action,đánh bạc,danh bac
actreq_crime_322_title_action_to_chuc_danh_bac_hoac_ga_bac,crime_322,article_322,322,title_action,tổ chức đánh bạc hoặc gá bạc,to chuc danh bac hoac ga bac
actreq_crime_323_title_action_chua_chap_hoac_tieu_thu_tai_san_do_nguoi_khac_pham_toi_ma_co,crime_323,article_323,323,title_action,chứa chấp hoặc tiêu thụ tài sản do người khác phạm tội mà có,chua chap hoac tieu thu tai san do nguoi khac pham toi ma co
actreq_crime_324_title_action_rua_tien,crime_324,article_324,324,title_action,rửa tiền,rua tien
actreq_crime_325_title_action_du_do_ep_buoc_hoac_chua_chap_nguoi_duoi_18_tuoi_pham_phap,crime_325,article_325,325,title_action,"dụ dỗ, ép buộc hoặc chứa chấp người dưới 18 tuổi phạm pháp",du do ep buoc hoac chua chap nguoi duoi 18 tuoi pham phap
actreq_crime_326_title_action_truyen_ba_van_hoa_pham_doi_truy,crime_326,article_326,326,title_action,truyền bá văn hóa phẩm đồi trụy,truyen ba van hoa pham doi truy
actreq_crime_327_title_action_chua_mai_dam,crime_327,article_327,327,title_action,chứa mại dâm,chua mai dam
actreq_crime_328_title_action_moi_gioi_mai_dam,crime_328,article_328,328,title_action,môi giới mại dâm,moi gioi mai dam
actreq_crime_329_title_action_mua_dam_nguoi_duoi_18_tuoi,crime_329,article_329,329,title_action,mua dâm người dưới 18 tuổi,mua dam nguoi duoi 18 tuoi
actreq_crime_330_title_action_chong_nguoi_thi_hanh_cong_vu,crime_330,article_330,330,title_action,chống người thi hành công vụ,chong nguoi thi hanh cong vu
actreq_crime_331_title_action_loi_dung_cac_quyen_tu_do_dan_chu_xam_pham_loi_ich_cua_nha_nuoc_quyen_loi_ich_hop_phap_cua_to_chuc,crime_331,article_331,331,title_action,"lợi dụng các quyền tự do dân chủ xâm phạm lợi ích của Nhà nước, quyền, lợi ích hợp pháp của tổ chức, cá nhân",loi dung cac quyen tu do dan chu xam pham loi ich cua nha nuoc quyen loi ich hop phap cua to chuc ca nhan
actreq_crime_332_title_action_tron_tranh_nghia_vu_quan_su,crime_332,article_332,332,title_action,trốn tránh nghĩa vụ quân sự,tron tranh nghia vu quan su
actreq_crime_333_title_action_khong_chap_hanh_lenh_goi_quan_nhan_du_bi_nhap_ngu,crime_333,article_333,333,title_action,không chấp hành lệnh gọi quân nhân dự bị nhập ngũ,khong chap hanh lenh goi quan nhan du bi nhap ngu
actreq_crime_334_title_action_lam_trai_quy_dinh_ve_viec_thuc_hien_nghia_vu_quan_su,crime_334,article_334,334,title_action,làm trái quy định về việc thực hiện nghĩa vụ quân sự,lam trai quy dinh ve viec thuc hien nghia vu quan su
actreq_crime_335_title_action_can_tro_viec_thuc_hien_nghia_vu_quan_su,crime_335,article_335,335,title_action,cản trở việc thực hiện nghĩa vụ quân sự,can tro viec thuc hien nghia vu quan su
actreq_crime_336_title_action_dang_ky_ho_tich_trai_phap_luat,crime_336,article_336,336,title_action,đăng ký hộ tịch trái pháp luật,dang ky ho tich trai phap luat
actreq_crime_337_title_action_co_y_lam_lo_bi_mat_nha_nuoc_toi_chiem_doat_mua_ban_hoac_tieu_huy_vat_hoac_tai_lieu_bi_mat_nha_nuo,crime_337,article_337,337,title_action,"cố ý làm lộ bí mật nhà nước; tội chiếm đoạt, mua bán hoặc tiêu hủy vật hoặc tài liệu bí mật nhà nước",co y lam lo bi mat nha nuoc toi chiem doat mua ban hoac tieu huy vat hoac tai lieu bi mat nha nuoc
actreq_crime_338_title_action_vo_y_lam_lo_bi_mat_nha_nuoc_toi_lam_mat_vat_tai_lieu_bi_mat_nha_nuoc,crime_338,article_338,338,title_action,"vô ý làm lộ bí mật nhà nước; tội làm mất vật, tài liệu bí mật nhà nước",vo y lam lo bi mat nha nuoc toi lam mat vat tai lieu bi mat nha nuoc
actreq_crime_339_title_action_gia_mao_chuc_vu_cap_bac_vi_tri_cong_tac,crime_339,article_339,339,title_action,"giả mạo chức vụ, cấp bậc, vị trí công tác",gia mao chuc vu cap bac vi tri cong tac
actreq_crime_340_title_action_sua_chua_va_su_dung_giay_chung_nhan_cac_tai_lieu_cua_co_quan_to_chuc,crime_340,article_340,340,title_action,"sửa chữa và sử dụng giấy chứng nhận, các tài liệu của cơ quan, tổ chức",sua chua va su dung giay chung nhan cac tai lieu cua co quan to chuc
