id,crime_id,article_id,article_code,requirement_type,text,normalized_text
subjreq_crime_184_subject_nguoi_nao_giao_cau_voi_nguoi_ma_biet_ro_nguoi_do_cung_dong_mau_ve_truc_he_la_anh_chi_em_cung_cha_me_an,crime_184,article_184,184,subject,"Người nào giao cấu với người mà biết rõ người đó cùng dòng máu về trực hệ, là anh chị em cùng cha mẹ, anh chị em cùng cha khác mẹ hoặc cùng mẹ khác cha, thì bị phạt tù từ 01 năm đến 05 năm",nguoi nao giao cau voi nguoi ma biet ro nguoi do cung dong mau ve truc he la anh chi em cung cha me anh chi em cung cha khac me hoac cung me khac cha thi bi phat tu tu 01 nam den 05 nam
subjreq_crime_185_subject_nguoi_nao_doi_xu_toi_te_hoac_co_hanh_vi_bao_luc_xam_pham_than_the_ong_ba_cha_me_vo_chong_con_chau_hoac,crime_185,article_185,185,subject,"Người nào đối xử tồi tệ hoặc có hành vi bạo lực xâm phạm thân thể ông bà, cha mẹ, vợ chồng, con, cháu hoặc người có công nuôi dưỡng mình thuộc một trong những trường hợp sau đây, thì bị phạt cảnh cáo, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm: a) Thường xuyên làm cho nạn nhân bị đau đớn về thể xác, tinh thần",nguoi nao doi xu toi te hoac co hanh vi bao luc xam pham than the ong ba cha me vo chong con chau hoac nguoi co cong nuoi duong minh thuoc mot trong nhung truong hop sau day thi bi phat canh cao phat cai tao khong giam giu den 03 nam hoac phat tu tu 06 thang den 03 nam a thuong xuyen lam cho nan nhan bi dau don ve the xac tinh than
subjreq_crime_185_subject_nguoi_duoi_16_tuoi_phu_nu_ma_biet_la_co_thai_nguoi_gia_yeu,crime_185,article_185,185,subject,"người dưới 16 tuổi, phụ nữ mà biết là có thai, người già yếu",nguoi duoi 16 tuoi phu nu ma biet la co thai nguoi gia yeu
subjreq_crime_186_subject_nguoi_nao_co_nghia_vu_cap_duong_va_co_kha_nang_thuc_te_de_thuc_hien_viec_cap_duong_doi_voi_nguoi_ma_mi,crime_186,article_186,186,subject,"Người nào có nghĩa vụ cấp dưỡng và có khả năng thực tế để thực hiện việc cấp dưỡng đối với người mà mình có nghĩa vụ cấp dưỡng theo quy định của pháp luật mà từ chối hoặc trốn tránh nghĩa vụ cấp dưỡng, làm cho người được cấp dưỡng lâm vào tình trạng nguy hiểm đến tính mạng, sức khỏe hoặc đã bị xử phạt vi phạm hành chính về một trong các hành vi quy định tại Điều này mà còn vi phạm, nếu không thuộc trường hợp quy định tại Điều 380 của Bộ luật này, thì bị phạt cảnh cáo, phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm",nguoi nao co nghia vu cap duong va co kha nang thuc te de thuc hien viec cap duong doi voi nguoi ma minh co nghia vu cap duong theo quy dinh cua phap luat ma tu choi hoac tron tranh nghia vu cap duong lam cho nguoi duoc cap duong lam vao tinh trang nguy hiem den tinh mang suc khoe hoac da bi xu phat vi pham hanh chinh ve mot trong cac hanh vi quy dinh tai dieu nay ma con vi pham neu khong thuoc truong hop quy dinh tai dieu 380 cua bo luat nay thi bi phat canh cao phat cai tao khong giam giu den 02 nam hoac phat tu tu 03 thang den 02 nam
subjreq_crime_187_subject_nguoi_nao_to_chuc_mang_thai_ho_vi_muc_dich_thuong_mai_thi_bi_phat_tien_tu_50,crime_187,article_187,187,subject,"Người nào tổ chức mang thai hộ vì mục đích thương mại, thì bị phạt tiền từ 50",nguoi nao to chuc mang thai ho vi muc dich thuong mai thi bi phat tien tu 50
subjreq_crime_188_subject_nguoi_nao_buon_ban_qua_bien_gioi_hoac_tu_khu_phi_thue_quan_vao_noi_dia_hoac_nguoc_lai_trai_phap_luat_h,crime_188,article_188,188,subject,"Người nào buôn bán qua biên giới hoặc từ khu phi thuế quan vào nội địa hoặc ngược lại trái pháp luật hàng hóa, tiền Việt Nam, ngoại tệ, kim khí quý, đá quý trị giá từ 100",nguoi nao buon ban qua bien gioi hoac tu khu phi thue quan vao noi dia hoac nguoc lai trai phap luat hang hoa tien viet nam ngoai te kim khi quy da quy tri gia tu 100
subjreq_crime_188_subject_phap_nhan_thuong_mai_pham_toi_quy_dinh_tai_dieu_nay_thi_bi_phat_nhu_sau_a_thuc_hien_hanh_vi_quy_dinh_t,crime_188,article_188,188,subject,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau: a) Thực hiện hành vi quy định tại khoản 1 Điều này với hàng hóa, tiền Việt Nam, ngoại tệ, kim khí quý, đá quý trị giá từ 200",phap nhan thuong mai pham toi quy dinh tai dieu nay thi bi phat nhu sau a thuc hien hanh vi quy dinh tai khoan 1 dieu nay voi hang hoa tien viet nam ngoai te kim khi quy da quy tri gia tu 200
subjreq_crime_188_subject_phap_nhan_thuong_mai_con_co_the_bi_phat_tien_tu_50,crime_188,article_188,188,subject,Pháp nhân thương mại còn có thể bị phạt tiền từ 50,phap nhan thuong mai con co the bi phat tien tu 50
subjreq_crime_189_subject_nguoi_nao_van_chuyen_qua_bien_gioi_hoac_tu_khu_phi_thue_quan_vao_noi_dia_hoac_nguoc_lai_trai_phap_luat,crime_189,article_189,189,subject,"Người nào vận chuyển qua biên giới hoặc từ khu phi thuế quan vào nội địa hoặc ngược lại trái pháp luật hàng hóa, tiền Việt Nam, ngoại tệ, kim khí quý, đá quý trị giá từ 100",nguoi nao van chuyen qua bien gioi hoac tu khu phi thue quan vao noi dia hoac nguoc lai trai phap luat hang hoa tien viet nam ngoai te kim khi quy da quy tri gia tu 100
subjreq_crime_189_subject_phap_nhan_thuong_mai_pham_toi_quy_dinh_tai_dieu_nay_thi_bi_phat_nhu_sau_a_thuc_hien_hanh_vi_quy_dinh_t,crime_189,article_189,189,subject,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau: a) Thực hiện hành vi quy định tại khoản 1 Điều này với hàng hóa, tiền Việt Nam, ngoại tệ, kim khí quý, đá quý trị giá từ 200",phap nhan thuong mai pham toi quy dinh tai dieu nay thi bi phat nhu sau a thuc hien hanh vi quy dinh tai khoan 1 dieu nay voi hang hoa tien viet nam ngoai te kim khi quy da quy tri gia tu 200
subjreq_crime_189_subject_phap_nhan_thuong_mai_con_co_the_bi_phat_tien_tu_50,crime_189,article_189,189,subject,Pháp nhân thương mại còn có thể bị phạt tiền từ 50,phap nhan thuong mai con co the bi phat tien tu 50
subjreq_crime_190_subject_nguoi_nao_thuc_hien_mot_trong_cac_hanh_vi_sau_day_neu_khong_thuoc_truong_hop_quy_dinh_tai_cac_dieu_232,crime_190,article_190,190,subject,"Người nào thực hiện một trong các hành vi sau đây, nếu không thuộc trường hợp quy định tại các điều 232, 234, 244, 246, 248, 251, 253, 254, 304, 305, 306, 309 và 311 của Bộ luật này, thì bị phạt tiền từ 100",nguoi nao thuc hien mot trong cac hanh vi sau day neu khong thuoc truong hop quy dinh tai cac dieu 232 234 244 246 248 251 253 254 304 305 306 309 va 311 cua bo luat nay thi bi phat tien tu 100
subjreq_crime_190_subject_phap_nhan_thuong_mai_pham_toi_quy_dinh_tai_dieu_nay_thi_bi_phat_nhu_sau_a_pham_toi_thuoc_truong_hop_qu,crime_190,article_190,190,subject,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau: a) Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 1",phap nhan thuong mai pham toi quy dinh tai dieu nay thi bi phat nhu sau a pham toi thuoc truong hop quy dinh tai khoan 1 dieu nay thi bi phat tien tu 1
subjreq_crime_190_subject_phap_nhan_thuong_mai_con_co_the_bi_phat_tien_tu_50,crime_190,article_190,190,subject,Pháp nhân thương mại còn có thể bị phạt tiền từ 50,phap nhan thuong mai con co the bi phat tien tu 50
subjreq_crime_191_subject_nguoi_nao_tang_tru_van_chuyen_hang_cam_thuoc_mot_trong_cac_truong_hop_sau_day_neu_khong_thuoc_truong_h,crime_191,article_191,191,subject,"Người nào tàng trữ, vận chuyển hàng cấm thuộc một trong các trường hợp sau đây, nếu không thuộc trường hợp quy định tại các điều 232, 234, 239, 244, 246, 249, 250, 253, 254, 304, 305, 306, 309 và 311 của Bộ luật này, thì bị phạt tiền từ 50",nguoi nao tang tru van chuyen hang cam thuoc mot trong cac truong hop sau day neu khong thuoc truong hop quy dinh tai cac dieu 232 234 239 244 246 249 250 253 254 304 305 306 309 va 311 cua bo luat nay thi bi phat tien tu 50
subjreq_crime_191_subject_phap_nhan_thuong_mai_pham_toi_quy_dinh_tai_dieu_nay_thi_bi_phat_nhu_sau_a_pham_toi_thuoc_truong_hop_qu,crime_191,article_191,191,subject,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau: a) Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 300",phap nhan thuong mai pham toi quy dinh tai dieu nay thi bi phat nhu sau a pham toi thuoc truong hop quy dinh tai khoan 1 dieu nay thi bi phat tien tu 300
subjreq_crime_191_subject_phap_nhan_thuong_mai_con_co_the_bi_phat_tien_tu_50,crime_191,article_191,191,subject,Pháp nhân thương mại còn có thể bị phạt tiền từ 50,phap nhan thuong mai con co the bi phat tien tu 50
subjreq_crime_192_subject_nguoi_nao_san_xuat_buon_ban_hang_gia_thuoc_mot_trong_cac_truong_hop_sau_day_neu_khong_thuoc_truong_hop,crime_192,article_192,192,subject,"Người nào sản xuất, buôn bán hàng giả thuộc một trong các trường hợp sau đây, nếu không thuộc trường hợp quy định tại các điều 193, 194 và 195 của Bộ luật này, thì bị phạt tiền từ 200",nguoi nao san xuat buon ban hang gia thuoc mot trong cac truong hop sau day neu khong thuoc truong hop quy dinh tai cac dieu 193 194 va 195 cua bo luat nay thi bi phat tien tu 200
subjreq_crime_192_subject_phap_nhan_thuong_mai_pham_toi_quy_dinh_tai_dieu_nay_thi_bi_phat_nhu_sau_a_pham_toi_thuoc_truong_hop_qu,crime_192,article_192,192,subject,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau: a) Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 2",phap nhan thuong mai pham toi quy dinh tai dieu nay thi bi phat nhu sau a pham toi thuoc truong hop quy dinh tai khoan 1 dieu nay thi bi phat tien tu 2
subjreq_crime_192_subject_phap_nhan_thuong_mai_con_co_the_bi_phat_tien_tu_100,crime_192,article_192,192,subject,Pháp nhân thương mại còn có thể bị phạt tiền từ 100,phap nhan thuong mai con co the bi phat tien tu 100
subjreq_crime_193_subject_nguoi_nao_san_xuat_buon_ban_hang_gia_la_luong_thuc_thuc_pham_phu_gia_thuc_pham_thi_bi_phat_tu_tu_02_na,crime_193,article_193,193,subject,"Người nào sản xuất, buôn bán hàng giả là lương thực, thực phẩm, phụ gia thực phẩm, thì bị phạt tù từ 02 năm đến 05 năm",nguoi nao san xuat buon ban hang gia la luong thuc thuc pham phu gia thuc pham thi bi phat tu tu 02 nam den 05 nam
subjreq_crime_193_subject_phap_nhan_thuong_mai_pham_toi_quy_dinh_tai_dieu_nay_thi_bi_phat_nhu_sau_a_pham_toi_thuoc_truong_hop_qu,crime_193,article_193,193,subject,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau: a) Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 2",phap nhan thuong mai pham toi quy dinh tai dieu nay thi bi phat nhu sau a pham toi thuoc truong hop quy dinh tai khoan 1 dieu nay thi bi phat tien tu 2
subjreq_crime_193_subject_phap_nhan_thuong_mai_con_co_the_bi_phat_tien_tu_200,crime_193,article_193,193,subject,Pháp nhân thương mại còn có thể bị phạt tiền từ 200,phap nhan thuong mai con co the bi phat tien tu 200
subjreq_crime_194_subject_nguoi_nao_san_xuat_buon_ban_hang_gia_la_thuoc_chua_benh_thuoc_phong_benh_thi_bi_phat_tu_tu_02_nam_den_,crime_194,article_194,194,subject,"Người nào sản xuất, buôn bán hàng giả là thuốc chữa bệnh, thuốc phòng bệnh, thì bị phạt tù từ 02 năm đến 07 năm",nguoi nao san xuat buon ban hang gia la thuoc chua benh thuoc phong benh thi bi phat tu tu 02 nam den 07 nam
subjreq_crime_194_subject_phap_nhan_thuong_mai_pham_toi_quy_dinh_tai_dieu_nay_thi_bi_phat_nhu_sau_a_pham_toi_thuoc_truong_hop_qu,crime_194,article_194,194,subject,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau: a) Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 2",phap nhan thuong mai pham toi quy dinh tai dieu nay thi bi phat nhu sau a pham toi thuoc truong hop quy dinh tai khoan 1 dieu nay thi bi phat tien tu 2
subjreq_crime_194_subject_phap_nhan_thuong_mai_con_co_the_bi_phat_tien_tu_200,crime_194,article_194,194,subject,Pháp nhân thương mại còn có thể bị phạt tiền từ 200,phap nhan thuong mai con co the bi phat tien tu 200
subjreq_crime_195_subject_nguoi_nao_san_xuat_buon_ban_hang_gia_la_thuc_an_dung_de_chan_nuoi_phan_bon_thuoc_thu_y_thuoc_bao_ve_th,crime_195,article_195,195,subject,"Người nào sản xuất, buôn bán hàng giả là thức ăn dùng để chăn nuôi, phân bón, thuốc thú y, thuốc bảo vệ thực vật, giống cây trồng, giống vật nuôi thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 200",nguoi nao san xuat buon ban hang gia la thuc an dung de chan nuoi phan bon thuoc thu y thuoc bao ve thuc vat giong cay trong giong vat nuoi thuoc mot trong cac truong hop sau day thi bi phat tien tu 200
subjreq_crime_195_subject_phap_nhan_thuong_mai_pham_toi_quy_dinh_tai_dieu_nay_thi_bi_phat_nhu_sau_a_pham_toi_thuoc_truong_hop_qu,crime_195,article_195,195,subject,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau: a) Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 2",phap nhan thuong mai pham toi quy dinh tai dieu nay thi bi phat nhu sau a pham toi thuoc truong hop quy dinh tai khoan 1 dieu nay thi bi phat tien tu 2
subjreq_crime_195_subject_phap_nhan_thuong_mai_con_co_the_bi_phat_tien_tu_200,crime_195,article_195,195,subject,Pháp nhân thương mại còn có thể bị phạt tiền từ 200,phap nhan thuong mai con co the bi phat tien tu 200
subjreq_crime_196_subject_nguoi_nao_loi_dung_tinh_hinh_khan_hiem_hoac_tao_ra_su_khan_hiem_gia_tao_trong_tinh_hinh_thien_tai_dich,crime_196,article_196,196,subject,"Người nào lợi dụng tình hình khan hiếm hoặc tạo ra sự khan hiếm giả tạo trong tình hình thiên tai, dịch bệnh, chiến tranh hoặc tình hình khó khăn về kinh tế mua vét hàng hóa thuộc danh mục mặt hàng bình ổn giá hoặc thuộc danh mục hàng hóa được Nhà nước định giá nhằm bán lại để thu lợi bất chính thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 30",nguoi nao loi dung tinh hinh khan hiem hoac tao ra su khan hiem gia tao trong tinh hinh thien tai dich benh chien tranh hoac tinh hinh kho khan ve kinh te mua vet hang hoa thuoc danh muc mat hang binh on gia hoac thuoc danh muc hang hoa duoc nha nuoc dinh gia nham ban lai de thu loi bat chinh thuoc mot trong cac truong hop sau day thi bi phat tien tu 30
subjreq_crime_196_subject_phap_nhan_thuong_mai_pham_toi_quy_dinh_tai_dieu_nay_thi_bi_xu_phat_nhu_sau_a_pham_toi_thuoc_truong_hop,crime_196,article_196,196,subject,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị xử phạt như sau: a) Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 300",phap nhan thuong mai pham toi quy dinh tai dieu nay thi bi xu phat nhu sau a pham toi thuoc truong hop quy dinh tai khoan 1 dieu nay thi bi phat tien tu 300
subjreq_crime_196_subject_phap_nhan_thuong_mai_con_co_the_bi_phat_tien_tu_100,crime_196,article_196,196,subject,Pháp nhân thương mại còn có thể bị phạt tiền từ 100,phap nhan thuong mai con co the bi phat tien tu 100
subjreq_crime_197_subject_nguoi_nao_quang_cao_gian_doi_ve_hang_hoa_dich_vu_da_bi_xu_phat_vi_pham_hanh_chinh_ve_hanh_vi_nay_hoac_,crime_197,article_197,197,subject,"Người nào quảng cáo gian dối về hàng hóa, dịch vụ, đã bị xử phạt vi phạm hành chính về hành vi này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 10",nguoi nao quang cao gian doi ve hang hoa dich vu da bi xu phat vi pham hanh chinh ve hanh vi nay hoac da bi ket an ve toi nay chua duoc xoa an tich ma con vi pham thi bi phat tien tu 10
subjreq_crime_198_subject_nguoi_nao_trong_viec_mua_ban_hang_hoa_hoac_cung_cap_dich_vu_ma_can_dong_do_dem_tinh_gian_hang_hoa_dich,crime_198,article_198,198,subject,"Người nào trong việc mua, bán hàng hóa hoặc cung cấp dịch vụ mà cân, đong, đo, đếm, tính gian hàng hóa, dịch vụ hoặc dùng thủ đoạn gian dối khác thuộc một trong các trường hợp sau đây, thì bị phạt cảnh cáo, phạt tiền từ 10",nguoi nao trong viec mua ban hang hoa hoac cung cap dich vu ma can dong do dem tinh gian hang hoa dich vu hoac dung thu doan gian doi khac thuoc mot trong cac truong hop sau day thi bi phat canh cao phat tien tu 10
subjreq_crime_199_subject_nguoi_nao_co_trach_nhiem_ma_dong_dien_cat_dien_tu_choi_cung_cap_dien_trai_quy_dinh_cua_phap_luat_hoac_,crime_199,article_199,199,subject,"Người nào có trách nhiệm mà đóng điện, cắt điện, từ chối cung cấp điện trái quy định của pháp luật hoặc trì hoãn việc xử lý sự cố điện không có lý do chính đáng thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 30",nguoi nao co trach nhiem ma dong dien cat dien tu choi cung cap dien trai quy dinh cua phap luat hoac tri hoan viec xu ly su co dien khong co ly do chinh dang thuoc mot trong cac truong hop sau day thi bi phat tien tu 30
subjreq_crime_200_subject_nguoi_nao_thuc_hien_mot_trong_cac_hanh_vi_sau_day_tron_thue_voi_so_tien_tu_100,crime_200,article_200,200,subject,Người nào thực hiện một trong các hành vi sau đây trốn thuế với số tiền từ 100,nguoi nao thuc hien mot trong cac hanh vi sau day tron thue voi so tien tu 100
subjreq_crime_200_subject_phap_nhan_thuong_mai_pham_toi_quy_dinh_tai_dieu_nay_thi_bi_phat_nhu_sau_a_thuc_hien_mot_trong_cac_hanh,crime_200,article_200,200,subject,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau: a) Thực hiện một trong các hành vi quy định tại khoản 1 Điều này trốn thuế với số tiền từ 200",phap nhan thuong mai pham toi quy dinh tai dieu nay thi bi phat nhu sau a thuc hien mot trong cac hanh vi quy dinh tai khoan 1 dieu nay tron thue voi so tien tu 200
subjreq_crime_200_subject_phap_nhan_thuong_mai_con_co_the_bi_phat_tien_tu_50,crime_200,article_200,200,subject,Pháp nhân thương mại còn có thể bị phạt tiền từ 50,phap nhan thuong mai con co the bi phat tien tu 50
subjreq_crime_201_subject_nguoi_nao_trong_giao_dich_dan_su_ma_cho_vay_voi_lai_suat_gap_05_lan_tro_len_cua_muc_lai_suat_cao_nhat_,crime_201,article_201,201,subject,"Người nào trong giao dịch dân sự mà cho vay với lãi suất gấp 05 lần trở lên của mức lãi suất cao nhất quy định trong Bộ luật dân sự, thu lợi bất chính từ 30",nguoi nao trong giao dich dan su ma cho vay voi lai suat gap 05 lan tro len cua muc lai suat cao nhat quy dinh trong bo luat dan su thu loi bat chinh tu 30
subjreq_crime_202_subject_nguoi_nao_lam_buon_ban_cac_loai_tem_gia_ve_gia_thuoc_mot_trong_cac_truong_hop_sau_day_thi_bi_phat_tien,crime_202,article_202,202,subject,"Người nào làm, buôn bán các loại tem giả, vé giả thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 30",nguoi nao lam buon ban cac loai tem gia ve gia thuoc mot trong cac truong hop sau day thi bi phat tien tu 30
subjreq_crime_203_subject_nguoi_nao_in_phat_hanh_mua_ban_trai_phep_hoa_don_chung_tu_thu_nop_ngan_sach_nha_nuoc_o_dang_phoi_tu_50,crime_203,article_203,203,subject,"Người nào in, phát hành, mua bán trái phép hóa đơn, chứng từ thu nộp ngân sách nhà nước ở dạng phôi từ 50 số đến dưới 100 số hoặc hóa đơn, chứng từ đã ghi nội dung từ 10 số đến dưới 30 số hoặc thu lợi bất chính từ 30",nguoi nao in phat hanh mua ban trai phep hoa don chung tu thu nop ngan sach nha nuoc o dang phoi tu 50 so den duoi 100 so hoac hoa don chung tu da ghi noi dung tu 10 so den duoi 30 so hoac thu loi bat chinh tu 30
subjreq_crime_203_subject_phap_nhan_thuong_mai_pham_toi_quy_dinh_tai_dieu_nay_thi_bi_phat_nhu_sau_a_pham_toi_thuoc_truong_hop_qu,crime_203,article_203,203,subject,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau: a) Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 100",phap nhan thuong mai pham toi quy dinh tai dieu nay thi bi phat nhu sau a pham toi thuoc truong hop quy dinh tai khoan 1 dieu nay thi bi phat tien tu 100
subjreq_crime_203_subject_phap_nhan_thuong_mai_con_co_the_bi_phat_tien_tu_50,crime_203,article_203,203,subject,Pháp nhân thương mại còn có thể bị phạt tiền từ 50,phap nhan thuong mai con co the bi phat tien tu 50
subjreq_crime_204_subject_nguoi_nao_co_trach_nhiem_bao_quan_quan_ly_hoa_don_chung_tu_ma_vi_pham_quy_dinh_cua_nha_nuoc_ve_bao_qua,crime_204,article_204,204,subject,"Người nào có trách nhiệm bảo quản, quản lý hóa đơn, chứng từ mà vi phạm quy định của Nhà nước về bảo quản, quản lý hóa đơn, chứng từ thu nộp ngân sách nhà nước gây thiệt hại cho ngân sách Nhà nước hoặc cho người khác từ 100",nguoi nao co trach nhiem bao quan quan ly hoa don chung tu ma vi pham quy dinh cua nha nuoc ve bao quan quan ly hoa don chung tu thu nop ngan sach nha nuoc gay thiet hai cho ngan sach nha nuoc hoac cho nguoi khac tu 100
subjreq_crime_205_subject_nguoi_nao_loi_dung_chuc_vu_quyen_han_lap_quy_trai_quy_dinh_cua_phap_luat_va_da_su_dung_quy_do_gay_thie,crime_205,article_205,205,subject,"Người nào lợi dụng chức vụ, quyền hạn lập quỹ trái quy định của pháp luật và đã sử dụng quỹ đó gây thiệt hại cho tài sản của Nhà nước từ 50",nguoi nao loi dung chuc vu quyen han lap quy trai quy dinh cua phap luat va da su dung quy do gay thiet hai cho tai san cua nha nuoc tu 50
subjreq_crime_206_subject_nguoi_nao_thuc_hien_mot_trong_cac_hanh_vi_sau_day_gay_thiet_hai_cho_nguoi_khac_ve_tai_san_tu_100,crime_206,article_206,206,subject,Người nào thực hiện một trong các hành vi sau đây gây thiệt hại cho người khác về tài sản từ 100,nguoi nao thuc hien mot trong cac hanh vi sau day gay thiet hai cho nguoi khac ve tai san tu 100
subjreq_crime_207_subject_nguoi_nao_lam_tang_tru_van_chuyen_luu_hanh_tien_gia_thi_bi_phat_tu_tu_03_nam_den_07_nam,crime_207,article_207,207,subject,"Người nào làm, tàng trữ, vận chuyển, lưu hành tiền giả, thì bị phạt tù từ 03 năm đến 07 năm",nguoi nao lam tang tru van chuyen luu hanh tien gia thi bi phat tu tu 03 nam den 07 nam
subjreq_crime_208_subject_nguoi_nao_lam_tang_tru_van_chuyen_luu_hanh_cong_cu_chuyen_nhuong_gia_hoac_cac_giay_to_co_gia_gia_khac_,crime_208,article_208,208,subject,"Người nào làm, tàng trữ, vận chuyển, lưu hành công cụ chuyển nhượng giả hoặc các giấy tờ có giá giả khác, thì bị phạt tù từ 02 năm đến 07 năm",nguoi nao lam tang tru van chuyen luu hanh cong cu chuyen nhuong gia hoac cac giay to co gia gia khac thi bi phat tu tu 02 nam den 07 nam
subjreq_crime_209_subject_nguoi_nao_co_y_cong_bo_thong_tin_sai_lech_hoac_che_giau_thong_tin_trong_hoat_dong_chao_ban_niem_yet_gi,crime_209,article_209,209,subject,"Người nào cố ý công bố thông tin sai lệch hoặc che giấu thông tin trong hoạt động chào bán, niêm yết, giao dịch, hoạt động kinh doanh chứng khoán, tổ chức thị trường, đăng ký, lưu ký, bù trừ hoặc thanh toán chứng khoán thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 100",nguoi nao co y cong bo thong tin sai lech hoac che giau thong tin trong hoat dong chao ban niem yet giao dich hoat dong kinh doanh chung khoan to chuc thi truong dang ky luu ky bu tru hoac thanh toan chung khoan thuoc mot trong cac truong hop sau day thi bi phat tien tu 100
subjreq_crime_209_subject_phap_nhan_thuong_mai_pham_toi_quy_dinh_tai_dieu_nay_thi_bi_phat_nhu_sau_a_pham_toi_thuoc_truong_hop_qu,crime_209,article_209,209,subject,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau: a) Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 500",phap nhan thuong mai pham toi quy dinh tai dieu nay thi bi phat nhu sau a pham toi thuoc truong hop quy dinh tai khoan 1 dieu nay thi bi phat tien tu 500
subjreq_crime_209_subject_phap_nhan_thuong_mai_con_co_the_bi_cam_kinh_doanh_cam_hoat_dong_trong_mot_so_linh_vuc_nhat_dinh_hoac_c,crime_209,article_209,209,subject,"Pháp nhân thương mại còn có thể bị cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định hoặc cấm huy động vốn từ 01 năm đến 03 năm",phap nhan thuong mai con co the bi cam kinh doanh cam hoat dong trong mot so linh vuc nhat dinh hoac cam huy dong von tu 01 nam den 03 nam
subjreq_crime_210_subject_nguoi_nao_biet_duoc_thong_tin_lien_quan_den_cong_ty_dai_chung_hoac_quy_dai_chung_chua_duoc_cong_bo_ma_,crime_210,article_210,210,subject,"Người nào biết được thông tin liên quan đến công ty đại chúng hoặc quỹ đại chúng chưa được công bố mà nếu được công bố có thể ảnh hưởng lớn đến giá chứng khoán của công ty đại chúng hoặc quỹ đại chúng đó mà sử dụng thông tin này để mua bán chứng khoán hoặc tiết lộ, cung cấp thông tin này hoặc tư vấn cho người khác mua bán chứng khoán trên cơ sở thông tin này, thu lợi bất chính từ 300",nguoi nao biet duoc thong tin lien quan den cong ty dai chung hoac quy dai chung chua duoc cong bo ma neu duoc cong bo co the anh huong lon den gia chung khoan cua cong ty dai chung hoac quy dai chung do ma su dung thong tin nay de mua ban chung khoan hoac tiet lo cung cap thong tin nay hoac tu van cho nguoi khac mua ban chung khoan tren co so thong tin nay thu loi bat chinh tu 300
subjreq_crime_210_subject_phap_nhan_thuong_mai_pham_toi_quy_dinh_tai_dieu_nay_thi_bi_phat_nhu_sau_a_pham_toi_thuoc_truong_hop_qu,crime_210,article_210,210,subject,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau: a) Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 1",phap nhan thuong mai pham toi quy dinh tai dieu nay thi bi phat nhu sau a pham toi thuoc truong hop quy dinh tai khoan 1 dieu nay thi bi phat tien tu 1
subjreq_crime_210_subject_phap_nhan_thuong_mai_con_co_the_bi_cam_kinh_doanh_cam_hoat_dong_trong_mot_so_linh_vuc_nhat_dinh_hoac_c,crime_210,article_210,210,subject,"Pháp nhân thương mại còn có thể bị cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định hoặc cấm huy động vốn từ 01 năm đến 03 năm",phap nhan thuong mai con co the bi cam kinh doanh cam hoat dong trong mot so linh vuc nhat dinh hoac cam huy dong von tu 01 nam den 03 nam
